Pixel,State,lon,lat,Crop,Fraction,MaizeArea
7427,Nhamatanda,34.05389,-19.40361,Maize,0.71932829,71.932829
7428,Nhamatanda,34.07287,-19.404120000000002,Maize,0.67585673,67.585673
7429,Nhamatanda,34.13929,-19.405920000000002,Maize,0.71927256,71.927256
7430,Nhamatanda,34.15827,-19.40643,Maize,0.61992996,61.992996
7431,Nhamatanda,34.17725,-19.40693,Maize,0.0131238,1.3123799999999999
7432,Nhamatanda,34.18674,-19.40718,Maize,0.6085726,60.857260000000004
7433,Nhamatanda,34.19624,-19.40744,Maize,0.44792055,44.792055
7434,Nhamatanda,34.205729999999996,-19.40769,Maize,0.30490053,30.490053
7435,Nhamatanda,34.21522,-19.40794,Maize,0.61259371,61.259370999999994
7436,Nhamatanda,34.224709999999995,-19.40819,Maize,0.33497387,33.497387
7437,Nhamatanda,34.2342,-19.40844,Maize,0.12726212,12.726212
7438,Nhamatanda,34.24369,-19.40869,Maize,0.08281006,8.281006
7439,Nhamatanda,34.29115,-19.40993,Maize,0.01800017,1.800017
7440,Nhamatanda,34.310140000000004,-19.410420000000002,Maize,0.03701326,3.701326
7441,Nhamatanda,34.32912,-19.41091,Maize,0.01213493,1.213493
7442,Nhamatanda,34.38608,-19.412370000000003,Maize,0.69231858,69.231858
7443,Nhamatanda,34.395579999999995,-19.41261,Maize,0.06449801,6.449800999999999
7444,Nhamatanda,34.40507,-19.41285,Maize,0.26623065,26.623065
7445,Nhamatanda,34.41457,-19.41309,Maize,0.11281218,11.281217999999999
7446,Nhamatanda,34.42406,-19.41333,Maize,0.06485605,6.485605
7447,Nhamatanda,34.43356,-19.41357,Maize,0.01496009,1.4960090000000001
7448,Nhamatanda,34.44305,-19.41381,Maize,0.02128581,2.128581
7449,Nhamatanda,34.52851,-19.41593,Maize,0.43031842,43.031842
7450,Nhamatanda,34.03464,-19.41209,Maize,0.71395726,71.39572600000001
7451,Nhamatanda,34.044129999999996,-19.41235,Maize,0.72161193,72.161193
7452,Nhamatanda,34.11055,-19.41416,Maize,0.57307668,57.307668
7453,Nhamatanda,34.12004,-19.41441,Maize,0.69311712,69.311712
7454,Nhamatanda,34.129529999999995,-19.41467,Maize,0.40374986,40.374986
7455,Nhamatanda,34.13902,-19.414920000000002,Maize,0.16569765,16.569765
7456,Nhamatanda,34.17699,-19.41594,Maize,0.10965904,10.965904
7457,Nhamatanda,34.186479999999996,-19.41619,Maize,0.67239681,67.23968099999999
7458,Nhamatanda,34.19597,-19.416439999999998,Maize,0.69684612,69.684612
7459,Nhamatanda,34.205459999999995,-19.41669,Maize,0.58972583,58.972583
7460,Nhamatanda,34.21495,-19.41694,Maize,0.27964085,27.964085
7461,Nhamatanda,34.233940000000004,-19.41744,Maize,0.65993134,65.993134
7462,Nhamatanda,34.24343,-19.41769,Maize,0.41264261,41.264261000000005
7463,Nhamatanda,34.30988,-19.419420000000002,Maize,0.04211644,4.211644
7464,Nhamatanda,34.38583,-19.42137,Maize,0.55423085,55.42308500000001
7465,Nhamatanda,34.39532,-19.42162,Maize,0.01969205,1.9692049999999999
7466,Nhamatanda,34.41431,-19.4221,Maize,0.07216018,7.216018
7467,Nhamatanda,34.423809999999996,-19.42234,Maize,0.01005125,1.005125
7468,Nhamatanda,34.4333,-19.42258,Maize,0.00537941,0.537941
7469,Nhamatanda,34.4428,-19.42282,Maize,0.00865406,0.865406
7470,Nhamatanda,34.51876,-19.42471,Maize,0.03812218,3.8122179999999997
7471,Nhamatanda,34.08181,-19.42239,Maize,0.68308396,68.308396
7472,Nhamatanda,34.10079,-19.4229,Maize,0.70982599,70.98259900000001
7473,Nhamatanda,34.110279999999996,-19.42316,Maize,0.69359435,69.359435
7474,Nhamatanda,34.11977,-19.42342,Maize,0.55180084,55.180083999999994
7475,Nhamatanda,34.129259999999995,-19.42367,Maize,0.53947212,53.947212
7476,Nhamatanda,34.17672,-19.42494,Maize,0.31549783,31.549782999999998
7477,Nhamatanda,34.186209999999996,-19.42519,Maize,0.7069389,70.69389000000001
7478,Nhamatanda,34.1957,-19.42545,Maize,0.72127102,72.127102
7479,Nhamatanda,34.2052,-19.4257,Maize,0.69737528,69.737528
7480,Nhamatanda,34.214690000000004,-19.42595,Maize,0.67006254,67.006254
7481,Nhamatanda,34.27165,-19.42744,Maize,0.08871986,8.871986
7482,Nhamatanda,34.32861,-19.42892,Maize,0.02335426,2.335426
7483,Nhamatanda,34.40456,-19.43086,Maize,0.12931959,12.931959
7484,Nhamatanda,34.41406,-19.43111,Maize,0.01737556,1.737556
7485,Nhamatanda,34.43305,-19.43158,Maize,0.03078613,3.078613
7486,Nhamatanda,34.44255,-19.431820000000002,Maize,0.00911936,0.911936
7487,Nhamatanda,34.49003,-19.43301,Maize,0.02683271,2.683271
7488,Nhamatanda,34.50902,-19.43348,Maize,0.09477921,9.477921
7489,Nhamatanda,34.51852,-19.43372,Maize,0.00192979,0.192979
7490,Nhamatanda,34.528009999999995,-19.43395,Maize,0.0249716,2.49716
7491,Nhamatanda,34.53751,-19.43419,Maize,0.26889201,26.889201
7492,Nhamatanda,34.0246,-19.42984,Maize,0.70887855,70.887855
7493,Nhamatanda,34.04358,-19.43036,Maize,0.61038675,61.038675
7494,Nhamatanda,34.06256,-19.43088,Maize,0.6147078,61.470780000000005
7495,Nhamatanda,34.081540000000004,-19.43139,Maize,0.68349136,68.349136
7496,Nhamatanda,34.10052,-19.431910000000002,Maize,0.54257435,54.257435
7497,Nhamatanda,34.110009999999996,-19.43216,Maize,0.72209685,72.20968500000001
7498,Nhamatanda,34.166959999999996,-19.43369,Maize,0.60340607,60.340607
7499,Nhamatanda,34.17645,-19.43395,Maize,0.68674259,68.674259
7500,Nhamatanda,34.18595,-19.4342,Maize,0.71591521,71.591521
7501,Nhamatanda,34.195440000000005,-19.43445,Maize,0.55113693,55.113693
7502,Nhamatanda,34.20493,-19.4347,Maize,0.42893254,42.893254
7503,Nhamatanda,34.214420000000004,-19.43495,Maize,0.31919811,31.919811
7504,Nhamatanda,34.33784,-19.43817,Maize,0.03390863,3.3908630000000004
7505,Nhamatanda,34.35683,-19.438660000000002,Maize,0.02548885,2.548885
7506,Nhamatanda,34.38532,-19.43939,Maize,0.19726571,19.726571
7507,Nhamatanda,34.39482,-19.439629999999998,Maize,0.01807807,1.8078070000000002
7508,Nhamatanda,34.404309999999995,-19.439870000000003,Maize,0.11513598,11.513598
7509,Nhamatanda,34.4233,-19.44035,Maize,0.02672472,2.672472
7510,Nhamatanda,34.4328,-19.44059,Maize,0.03820826,3.8208260000000003
7511,Nhamatanda,34.44229,-19.44083,Maize,0.00151422,0.151422
7512,Nhamatanda,34.489779999999996,-19.44202,Maize,0.0008542,0.08542
7513,Nhamatanda,34.50877,-19.44249,Maize,0.0795882,7.958819999999999
7514,Nhamatanda,34.51827,-19.442729999999997,Maize,0.00166738,0.166738
7515,Nhamatanda,34.527770000000004,-19.44296,Maize,0.08963931,8.963931
7516,Nhamatanda,34.537259999999996,-19.4432,Maize,0.06266942,6.266942
7517,Nhamatanda,34.02432,-19.43884,Maize,0.62022831,62.022831000000004
7518,Nhamatanda,34.07178,-19.44014,Maize,0.69831154,69.831154
7519,Nhamatanda,34.1667,-19.4427,Maize,0.61427697,61.427697
7520,Nhamatanda,34.176190000000005,-19.44295,Maize,0.54502299,54.502299
7521,Nhamatanda,34.18568,-19.4432,Maize,0.28281865,28.281865
7522,Nhamatanda,34.34708,-19.44742,Maize,0.05518498,5.518498
7523,Nhamatanda,34.39456,-19.44864,Maize,0.01165241,1.165241
7524,Nhamatanda,34.40406,-19.44888,Maize,0.05004915,5.0049150000000004
7525,Nhamatanda,34.508520000000004,-19.4515,Maize,0.11619105,11.619105000000001
7526,Nhamatanda,34.51802,-19.45174,Maize,0.00212913,0.212913
7527,Nhamatanda,34.52752,-19.451970000000003,Maize,0.46497744,46.497744000000004
7528,Nhamatanda,34.06201,-19.44888,Maize,0.72236988,72.236988
7529,Nhamatanda,34.0715,-19.44914,Maize,0.71105901,71.105901
7530,Nhamatanda,34.081,-19.4494,Maize,0.70855262,70.855262
7531,Nhamatanda,34.24238,-19.45372,Maize,0.69997286,69.997286
7532,Nhamatanda,34.51777,-19.46075,Maize,0.00158655,0.158655
7533,Nhamatanda,34.52727,-19.46098,Maize,0.01407217,1.407217
7534,Nhamatanda,34.54627,-19.46145,Maize,0.23798805,23.798805
7535,Nhamatanda,34.02377,-19.45685,Maize,0.72140295,72.140295
7536,Nhamatanda,34.03326,-19.45711,Maize,0.72315956,72.315956
7537,Nhamatanda,34.08072,-19.4584,Maize,0.15730156,15.730156000000001
7538,Nhamatanda,34.09022,-19.458660000000002,Maize,0.06868554,6.8685540000000005
7539,Nhamatanda,34.53652,-19.470229999999997,Maize,0.26681244,26.681244
7540,Nhamatanda,34.54602,-19.47046,Maize,0.01510112,1.5101120000000001
7541,Nhamatanda,34.0235,-19.46585,Maize,0.72218704,72.218704
7542,Nhamatanda,34.032990000000005,-19.46611,Maize,0.71468834,71.468834
7543,Nhamatanda,34.08045,-19.46741,Maize,0.69724359,69.724359
7544,Nhamatanda,34.089940000000006,-19.467670000000002,Maize,0.69506851,69.506851
7545,Nhamatanda,34.54578,-19.479470000000003,Maize,0.03519051,3.519051
7546,Nhamatanda,34.02322,-19.47485,Maize,0.72435693,72.435693
7547,Nhamatanda,34.032709999999994,-19.47511,Maize,0.63012616,63.012616
7548,Nhamatanda,34.04221,-19.47537,Maize,0.46551331,46.551331000000005
7549,Nhamatanda,34.0517,-19.47563,Maize,0.39100974,39.100974
7550,Nhamatanda,34.06119,-19.47589,Maize,0.58517085,58.517085
7551,Nhamatanda,34.08967,-19.476670000000002,Maize,0.09823175,9.823175
7552,Nhamatanda,34.54553,-19.48848,Maize,0.4625844,46.25844
7553,Nhamatanda,34.04193,-19.484379999999998,Maize,0.71035569,71.035569
7554,Nhamatanda,34.051429999999996,-19.48464,Maize,0.44645225,44.645224999999996
7555,Nhamatanda,34.06092,-19.4849,Maize,0.13804156,13.804156
7556,Nhamatanda,34.070409999999995,-19.48516,Maize,0.51773234,51.773234
7557,Nhamatanda,34.07991,-19.48542,Maize,0.40336267,40.336267
7558,Nhamatanda,34.0894,-19.485670000000002,Maize,0.70054154,70.054154
7559,Nhamatanda,34.54528,-19.49749,Maize,0.59540545,59.540545
7560,Nhamatanda,34.03216,-19.49312,Maize,0.17811335,17.811335
7561,Nhamatanda,34.04166,-19.49338,Maize,0.164687,16.4687
7562,Nhamatanda,34.05115,-19.49364,Maize,0.61320288,61.320288
7563,Nhamatanda,34.06065,-19.4939,Maize,0.43432718,43.432718
7564,Nhamatanda,34.07014,-19.49416,Maize,0.29325146,29.325146000000004
7565,Nhamatanda,34.07963,-19.49442,Maize,0.1590617,15.90617
7566,Nhamatanda,34.17459,-19.496979999999997,Maize,0.64363273,64.36327299999999
7567,Nhamatanda,34.19358,-19.49749,Maize,0.71447116,71.447116
7568,Nhamatanda,34.54504,-19.5065,Maize,0.10626886,10.626886
7569,Nhamatanda,34.031890000000004,-19.50212,Maize,0.65630543,65.630543
7570,Nhamatanda,34.06037,-19.5029,Maize,0.53063104,53.063104
7571,Nhamatanda,34.06987,-19.50316,Maize,0.49760187,49.760187
7572,Nhamatanda,34.07936,-19.503420000000002,Maize,0.59359449,59.359449
7573,Nhamatanda,34.09835,-19.50394,Maize,0.67334269,67.334269
7574,Nhamatanda,34.18381,-19.50624,Maize,0.65841283,65.84128299999999
7575,Nhamatanda,34.02212,-19.51086,Maize,0.55442967,55.442966999999996
7576,Nhamatanda,34.0601,-19.51191,Maize,0.0478476,4.7847599999999995
7577,Nhamatanda,34.069590000000005,-19.51217,Maize,0.47861278,47.861278
7578,Nhamatanda,34.03134,-19.520129999999998,Maize,0.11861578,11.861578
7579,Nhamatanda,34.04083,-19.52039,Maize,0.0352119,3.52119
7580,Nhamatanda,34.5538,-19.53376,Maize,0.00910496,0.9104960000000001
7581,Nhamatanda,34.021570000000004,-19.52887,Maize,0.31141395,31.141395
7582,Nhamatanda,34.03106,-19.52913,Maize,0.1917578,19.17578
7583,Nhamatanda,34.04056,-19.52939,Maize,0.43077072,43.077072
7584,Nhamatanda,34.05005,-19.52965,Maize,0.04180103,4.180103
7585,Nhamatanda,34.55355,-19.54277,Maize,0.00913994,0.913994
7586,Nhamatanda,34.02129,-19.53787,Maize,0.30783213,30.783212999999996
7587,Nhamatanda,34.03079,-19.53814,Maize,0.45468485,45.468484999999994
7588,Nhamatanda,34.040279999999996,-19.5384,Maize,0.39366083,39.366083
7589,Nhamatanda,34.04978,-19.53866,Maize,0.26475929,26.475928999999997
7590,Nhamatanda,34.05927,-19.53892,Maize,0.62047549,62.047549000000004
7591,Nhamatanda,34.06877,-19.539179999999998,Maize,0.64227826,64.227826
7592,Nhamatanda,34.5533,-19.551779999999997,Maize,0.02210278,2.2102779999999997
7593,Nhamatanda,34.02101,-19.546879999999998,Maize,0.23761089,23.761089
7594,Nhamatanda,34.03051,-19.54714,Maize,0.20376556,20.376556
7595,Nhamatanda,34.040009999999995,-19.5474,Maize,0.68271802,68.27180200000001
7596,Nhamatanda,34.0495,-19.54766,Maize,0.15591169,15.591168999999999
7597,Nhamatanda,34.059,-19.54792,Maize,0.49465776,49.465776
7598,Nhamatanda,34.27748,-19.55378,Maize,0.51834638,51.834638
7599,Nhamatanda,34.02074,-19.55588,Maize,0.54123502,54.123502
7600,Nhamatanda,34.030229999999996,-19.55614,Maize,0.39143794,39.143794
7601,Nhamatanda,34.068220000000004,-19.55719,Maize,0.47450583,47.450583
7602,Nhamatanda,34.26771,-19.56254,Maize,0.55449553,55.449552999999995
7603,Nhamatanda,34.02046,-19.56488,Maize,0.46129215,46.129215
7604,Nhamatanda,34.029959999999996,-19.56514,Maize,0.50634076,50.63407599999999
7605,Nhamatanda,34.07745,-19.56645,Maize,0.18999846,18.999846
7606,Nhamatanda,34.020179999999996,-19.57388,Maize,0.66811979,66.811979
7607,Nhamatanda,34.10567,-19.57623,Maize,0.70206023,70.206023
7608,Nhamatanda,34.0294,-19.58315,Maize,0.58146663,58.146663
7609,Nhamatanda,34.01963,-19.59189,Maize,0.71126597,71.126597
7610,Nhamatanda,34.05762,-19.59294,Maize,0.4123306,41.23306
7611,Nhamatanda,34.06712,-19.5932,Maize,0.38889034,38.889034
7612,Nhamatanda,34.29517,-19.59931,Maize,0.72454993,72.454993
7613,Nhamatanda,34.03835,-19.60142,Maize,0.7204252,72.04252
7614,Nhamatanda,34.04785,-19.601679999999998,Maize,0.61087304,61.087303999999996
7615,Nhamatanda,34.06685,-19.6022,Maize,0.67259987,67.259987
7616,Nhamatanda,34.07635,-19.60246,Maize,0.67213177,67.213177
7617,Nhamatanda,34.08585,-19.60272,Maize,0.1333546,13.33546
7618,Nhamatanda,34.2854,-19.60807,Maize,0.72072853,72.07285300000001
7619,Nhamatanda,34.095079999999996,-19.61199,Maize,0.68286846,68.286846
7620,Nhamatanda,34.15209,-19.613529999999997,Maize,0.55649831,55.649831000000006
7621,Nhamatanda,34.29464,-19.61732,Maize,0.72244881,72.244881
7622,Nhamatanda,34.15182,-19.62254,Maize,0.36905116,36.905116
7623,Nhamatanda,34.27537,-19.62583,Maize,0.65695531,65.695531
7624,Nhamatanda,34.30388,-19.62658,Maize,0.72313038,72.31303799999999
7625,Nhamatanda,34.30362,-19.63559,Maize,0.72075314,72.075314
7626,Nhamatanda,34.15101,-19.64955,Maize,0.35944374,35.944374
7627,Nhamatanda,34.189029999999995,-19.650579999999998,Maize,0.72346495,72.346495
7628,Nhamatanda,34.255559999999996,-19.65235,Maize,0.72373002,72.373002
7629,Maua,37.40704,-14.30414,Maize,0.0,0.0
7630,Maua,37.41624,-14.313239999999999,Maize,0.0,0.0
7631,Maua,37.434779999999996,-14.31337,Maize,0.00062009,0.062009
7632,Maua,37.480940000000004,-14.340779999999999,Maize,0.53606668,53.606668
7633,Maua,37.49942,-14.34994,Maize,0.34358209,34.358209
7634,Maua,37.45301,-14.35868,Maize,0.32959608,32.959608
7635,Maua,37.50864,-14.35904,Maize,0.45354847,45.354847
7636,Maua,37.51791,-14.3591,Maize,0.13359781,13.359781000000002
7637,Maua,37.55494,-14.368360000000001,Maize,0.41290742,41.290742
7638,Maua,37.58275,-14.368529999999998,Maize,0.44155653,44.155653
7639,Maua,37.01396,-13.668579999999999,Maize,0.11806967,11.806967
7640,Maua,37.01388,-13.677620000000001,Maize,0.10556973,10.556973
7641,Maua,37.0785,-13.687170000000002,Maize,0.45781414,45.781414
7642,Maua,37.004490000000004,-13.695620000000002,Maize,0.29775049,29.775049
7643,Maua,37.013729999999995,-13.695689999999999,Maize,0.03901687,3.9016870000000003
7644,Maua,37.06919,-13.696129999999998,Maize,0.46681744,46.681743999999995
7645,Maua,36.88426,-13.703660000000001,Maize,0.3287396,32.873960000000004
7646,Maua,36.89326,-13.730839999999999,Maize,0.2679535,26.795350000000003
7647,Maua,36.90251,-13.730920000000001,Maize,0.20618479,20.618479
7648,Maua,37.05957,-13.74124,Maize,0.31393099,31.393099000000003
7649,Maua,37.00395,-13.75888,Maize,0.02459469,2.459469
7650,Maua,37.0964,-13.75961,Maize,0.53702833,53.702833000000005
7651,Maua,37.1149,-13.75975,Maize,8.1e-07,8.1e-05
7652,Maua,36.99463,-13.76784,Maize,0.00595482,0.5954820000000001
7653,Maua,37.01312,-13.76799,Maize,0.01048189,1.048189
7654,Maua,37.09633,-13.76864,Maize,1e-08,1e-06
7655,Maua,37.022290000000005,-13.7771,Maize,0.5318842,53.18842
7656,Maua,37.06852,-13.777470000000001,Maize,0.02184083,2.1840829999999998
7657,Maua,37.1055,-13.77775,Maize,0.0,0.0
7658,Maua,37.10543,-13.78679,Maize,3e-08,2.9999999999999997e-06
7659,Maua,37.08679,-13.804720000000001,Maize,2.27e-06,0.000227
7660,Maua,37.0774,-13.82272,Maize,0.0,0.0
7661,Maua,37.105140000000006,-13.82294,Maize,0.15362385,15.362385
7662,Maua,37.07732,-13.831760000000001,Maize,0.00044939,0.044939
7663,Maua,37.0865,-13.84087,Maize,0.0,0.0
7664,Maua,37.08635,-13.858939999999999,Maize,0.44390752,44.390752
7665,Maua,37.1141,-13.859160000000001,Maize,0.00151722,0.151722
7666,Maua,37.09552,-13.86805,Maize,0.14802373,14.802373
7667,Maua,37.114020000000004,-13.8682,Maize,0.00351539,0.35153900000000005
7668,Maua,37.12327,-13.86827,Maize,0.03183836,3.1838360000000003
7669,Maua,37.09545,-13.877089999999999,Maize,0.01273781,1.273781
7670,Maua,37.076879999999996,-13.885979999999998,Maize,0.34215725,34.215725
7671,Maua,37.08613,-13.88605,Maize,0.0674241,6.7424100000000005
7672,Maua,37.08605,-13.89509,Maize,0.19298398,19.298398
7673,Maua,37.03972,-13.90376,Maize,0.03263175,3.263175
7674,Maua,37.10448,-13.90427,Maize,0.0016774,0.16774
7675,Maua,37.11373,-13.90434,Maize,0.02664379,2.6643790000000003
7676,Maua,37.12298,-13.904420000000002,Maize,0.43105239,43.105239
7677,Maua,37.0674,-13.913020000000001,Maize,0.03582855,3.582855
7678,Maua,37.09515,-13.91324,Maize,0.0170726,1.70726
7679,Maua,37.113659999999996,-13.913379999999998,Maize,0.14335646,14.335645999999999
7680,Maua,37.07658,-13.92213,Maize,0.00207141,0.20714100000000002
7681,Maua,37.095079999999996,-13.922270000000001,Maize,0.0,0.0
7682,Maua,37.122840000000004,-13.92249,Maize,0.41276748,41.276748000000005
7683,Maua,37.12276,-13.931529999999999,Maize,0.52871903,52.871902999999996
7684,Maua,37.09493,-13.94035,Maize,0.00028786,0.028786000000000003
7685,Maua,37.122690000000006,-13.940560000000001,Maize,0.22328655,22.328655
7686,Maua,37.09486,-13.94939,Maize,2e-08,2e-06
7687,Maua,37.08546,-13.96739,Maize,0.00034227,0.034227
7688,Maua,37.094559999999994,-13.985529999999999,Maize,0.51878243,51.878243000000005
7689,Maua,37.094409999999996,-14.00361,Maize,0.07867865,7.867865
7690,Maua,37.34725,-13.58968,Maize,0.45496559,45.496559
7691,Maua,37.31022,-13.59847,Maize,0.4932829,49.32829
7692,Maua,37.33782,-13.616729999999999,Maize,0.49265109,49.265109
7693,Maua,37.273070000000004,-13.625329999999998,Maize,0.493712,49.3712
7694,Maua,37.347,-13.625829999999999,Maize,0.36197,36.197
7695,Maua,37.273,-13.63437,Maize,0.20635047,20.635047
7696,Maua,37.1528,-13.642539999999999,Maize,0.1515685,15.156849999999999
7697,Maua,37.18052,-13.64275,Maize,0.50607977,50.607977000000005
7698,Maua,37.18976,-13.64281,Maize,0.03260985,3.2609850000000002
7699,Maua,37.199,-13.642879999999998,Maize,0.27111668,27.111668
7700,Maua,37.3099,-13.64366,Maize,0.07289502,7.289502000000001
7701,Maua,37.15273,-13.65158,Maize,0.00997712,0.997712
7702,Maua,37.3006,-13.65264,Maize,2.2e-07,2.2e-05
7703,Maua,37.32813,-13.67994,Maize,0.00269703,0.269703
7704,Maua,37.36486,-13.716339999999999,Maize,0.00766791,0.766791
7705,Maua,37.32781,-13.725129999999998,Maize,0.08546748,8.546748
7706,Maua,37.33706,-13.72519,Maize,1.67e-05,0.00167
7707,Maua,37.18907,-13.733189999999999,Maize,0.04031659,4.031659
7708,Maua,37.34624,-13.73429,Maize,0.00693138,0.693138
7709,Maua,37.36473,-13.734420000000002,Maize,0.00126547,0.12654700000000002
7710,Maua,37.32768,-13.743210000000001,Maize,0.10666082,10.666082000000001
7711,Maua,37.32762,-13.75225,Maize,0.3212385,32.12385
7712,Maua,37.17962,-13.76024,Maize,0.01074627,1.074627
7713,Maua,37.28132,-13.76097,Maize,0.00161327,0.161327
7714,Maua,37.31831,-13.761220000000002,Maize,2e-08,2e-06
7715,Maua,37.32755,-13.76128,Maize,5.695e-05,0.005695
7716,Maua,37.309,-13.7702,Maize,0.0,0.0
7717,Maua,37.31824,-13.77026,Maize,0.0,0.0
7718,Maua,37.327490000000004,-13.770320000000002,Maize,1.74e-05,0.00174
7719,Maua,37.36448,-13.770570000000001,Maize,0.50896815,50.896815
7720,Maua,37.29968,-13.77917,Maize,0.0425924,4.25924
7721,Maua,37.31818,-13.7793,Maize,9.22e-06,0.000922
7722,Maua,37.299620000000004,-13.788210000000001,Maize,0.49290013,49.290013
7723,Maua,37.17009,-13.796320000000001,Maize,0.00212999,0.212999
7724,Maua,37.17934,-13.796389999999999,Maize,0.49681335,49.681335
7725,Maua,37.225570000000005,-13.79672,Maize,0.0,0.0
7726,Maua,37.271809999999995,-13.79705,Maize,0.2526843,25.26843
7727,Maua,37.28106,-13.797120000000001,Maize,1e-08,1e-06
7728,Maua,37.16077,-13.80529,Maize,2.572e-05,0.002572
7729,Maua,37.23475,-13.805829999999998,Maize,0.20435664,20.435664
7730,Maua,37.2625,-13.806029999999998,Maize,0.03385407,3.385407
7731,Maua,37.25318,-13.815,Maize,0.00204634,0.20463399999999998
7732,Maua,37.26243,-13.81506,Maize,0.00167489,0.167489
7733,Maua,37.24386,-13.823970000000001,Maize,0.0575274,5.75274
7734,Maua,37.25311,-13.82404,Maize,0.13222491,13.222491
7735,Maua,37.2253,-13.83288,Maize,0.22144784,22.144784
7736,Maua,37.25298,-13.84211,Maize,4e-08,4e-06
7737,Maua,37.35472,-13.842820000000001,Maize,0.00018593,0.018593000000000002
7738,Maua,37.178909999999995,-13.850610000000001,Maize,0.02709358,2.709358
7739,Maua,37.14184,-13.859370000000002,Maize,0.01724236,1.724236
7740,Maua,37.34535,-13.860829999999998,Maize,2.3e-07,2.3e-05
7741,Maua,37.15102,-13.868479999999998,Maize,0.20276406,20.276405999999998
7742,Maua,37.17877,-13.868689999999999,Maize,0.0026489,0.26489
7743,Maua,37.33603,-13.869810000000001,Maize,0.37041983,37.041983
7744,Maua,37.345279999999995,-13.86987,Maize,0.00088862,0.088862
7745,Maua,37.15095,-13.87752,Maize,0.02223553,2.223553
7746,Maua,37.1787,-13.877720000000002,Maize,0.27098197,27.098197000000003
7747,Maua,37.28971,-13.87853,Maize,0.52964464,52.964464
7748,Maua,37.33597,-13.87885,Maize,0.08665148,8.665148
7749,Maua,37.13238,-13.88641,Maize,0.06514593,6.5145930000000005
7750,Maua,37.17863,-13.88676,Maize,0.40739447,40.739447
7751,Maua,37.18781,-13.89587,Maize,0.21670429,21.670429
7752,Maua,37.30808,-13.896729999999998,Maize,0.00271174,0.27117399999999997
7753,Maua,37.335840000000005,-13.896920000000001,Maize,0.00268039,0.26803899999999997
7754,Maua,37.28951,-13.90564,Maize,0.53852182,53.852182000000006
7755,Maua,37.13216,-13.913520000000002,Maize,0.36267649,36.267649
7756,Maua,37.132090000000005,-13.92256,Maize,0.02315415,2.315415
7757,Maua,37.14134,-13.922629999999998,Maize,0.39212809,39.212809
7758,Maua,37.15059,-13.9227,Maize,0.16044712,16.044712
7759,Maua,37.26162,-13.923520000000002,Maize,0.08988901,8.988901
7760,Maua,37.27087,-13.923589999999999,Maize,0.53546733,53.546733
7761,Maua,37.28938,-13.923720000000001,Maize,0.0226345,2.2634499999999997
7762,Maua,37.132020000000004,-13.9316,Maize,0.23328952,23.328952
7763,Maua,37.14127,-13.93167,Maize,0.26203982,26.203981999999996
7764,Maua,37.27081,-13.932620000000002,Maize,0.05179663,5.179663000000001
7765,Maua,37.28006,-13.93269,Maize,0.1647286,16.47286
7766,Maua,37.25223,-13.941529999999998,Maize,0.53409283,53.409282999999995
7767,Maua,37.2985,-13.94186,Maize,0.05264285,5.264285
7768,Maua,37.27067,-13.9507,Maize,0.20160836,20.160836
7769,Maua,37.298429999999996,-13.9509,Maize,0.36418997,36.418997
7770,Maua,37.2521,-13.9596,Maize,0.49552596,49.552596
7771,Maua,37.24277,-13.96858,Maize,0.5197902,51.97902
7772,Maua,37.31681,-13.9691,Maize,0.53310376,53.310376000000005
7773,Maua,37.26121,-13.97775,Maize,0.52442292,52.442292
7774,Maua,37.27047,-13.97781,Maize,0.53966316,53.966316000000006
7775,Maua,37.31675,-13.97814,Maize,0.27371209,27.371209
7776,Maua,37.24264,-13.98665,Maize,0.07371962,7.371962
7777,Maua,37.20555,-13.995420000000001,Maize,0.47708926,47.708926
7778,Maua,37.14069,-14.00397,Maize,0.45931673,45.931673
7779,Maua,37.18697,-14.004320000000002,Maize,0.51550399,51.550399
7780,Maua,37.103590000000004,-14.012720000000002,Maize,0.2434473,24.344730000000002
7781,Maua,37.14987,-14.013079999999999,Maize,0.53002508,53.002508000000006
7782,Maua,37.19615,-14.013420000000002,Maize,0.38381735,38.381735
7783,Maua,37.13129,-14.021970000000001,Maize,0.04407202,4.407202000000001
7784,Maua,37.13114,-14.04004,Maize,0.09948017,9.948017
7785,Maua,37.2052,-14.040610000000001,Maize,0.26373321,26.373321
7786,Maua,37.19587,-14.049570000000001,Maize,0.00577626,0.577626
7787,Maua,37.20512,-14.04964,Maize,0.42940783,42.940782999999996
7788,Maua,37.21438,-14.049710000000001,Maize,0.25532793,25.532792999999998
7789,Maua,37.22364,-14.049779999999998,Maize,0.27295886,27.295886000000003
7790,Maua,37.353190000000005,-14.05974,Maize,0.51127098,51.127098000000004
7791,Maua,37.36238,-14.06884,Maize,0.45920372,45.920372
7792,Maua,37.538309999999996,-14.069970000000001,Maize,9.75e-06,0.000975
7793,Maua,37.34373,-14.086789999999999,Maize,0.51887165,51.887165
7794,Maua,37.53819,-14.08804,Maize,0.00024318,0.024318000000000003
7795,Maua,37.260259999999995,-14.10428,Maize,0.12464381,12.464381
7796,Maua,37.2973,-14.10454,Maize,0.15064542,15.064542
7797,Maua,37.408429999999996,-14.1053,Maize,0.53575121,53.575121
7798,Maua,37.41769,-14.105360000000001,Maize,0.39354165,39.354165
7799,Maua,37.306490000000004,-14.11364,Maize,0.09104218,9.104218
